year,sex,age_group,cause_chapter,cause,deaths,population,rate_per_100k
2001,male,20-24,,Accidentes de tráfico,583,1649879,35.3359
2001,male,20-24,,Agresiones (homicidio),29,1649879,1.7577
2001,male,20-24,,Envenenamiento accidental por psicofármacos y drogas de abuso,47,1649879,2.8487
2001,male,20-24,,Eventos de intención no determinada,5,1649879,0.3031
2001,male,20-24,,Suicidio y lesiones autoinfligidas,157,1649879,9.5158
2001,male,20-24,I-XXII,Todas las causas,1390,1649879,84.2486
2001,male,20-24,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",3,1649879,0.1818
2001,male,25-29,,Accidentes de tráfico,525,1780521,29.4858
2001,male,25-29,,Agresiones (homicidio),44,1780521,2.4712
2001,male,25-29,,Envenenamiento accidental por psicofármacos y drogas de abuso,93,1780521,5.2232
2001,male,25-29,,Eventos de intención no determinada,6,1780521,0.337
2001,male,25-29,,Suicidio y lesiones autoinfligidas,186,1780521,10.4464
2001,male,25-29,I-XXII,Todas las causas,1609,1780521,90.3668
2001,male,25-29,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",7,1780521,0.3931
2001,male,30-34,,Accidentes de tráfico,397,1710774,23.2059
2001,male,30-34,,Agresiones (homicidio),55,1710774,3.2149
2001,male,30-34,,Envenenamiento accidental por psicofármacos y drogas de abuso,175,1710774,10.2293
2001,male,30-34,,Eventos de intención no determinada,3,1710774,0.1754
2001,male,30-34,,Suicidio y lesiones autoinfligidas,221,1710774,12.9181
2001,male,30-34,I-XXII,Todas las causas,2188,1710774,127.8953
2001,male,30-34,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",4,1710774,0.2338
2001,male,35-39,,Accidentes de tráfico,370,1642654,22.5245
2001,male,35-39,,Agresiones (homicidio),41,1642654,2.496
2001,male,35-39,,Envenenamiento accidental por psicofármacos y drogas de abuso,117,1642654,7.1226
2001,male,35-39,,Eventos de intención no determinada,9,1642654,0.5479
2001,male,35-39,,Suicidio y lesiones autoinfligidas,209,1642654,12.7233
2001,male,35-39,I-XXII,Todas las causas,2935,1642654,178.6743
2001,male,35-39,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",13,1642654,0.7914
2001,male,40-44,,Accidentes de tráfico,322,1498984,21.4812
2001,male,40-44,,Agresiones (homicidio),30,1498984,2.0014
2001,male,40-44,,Envenenamiento accidental por psicofármacos y drogas de abuso,61,1498984,4.0694
2001,male,40-44,,Eventos de intención no determinada,5,1498984,0.3336
2001,male,40-44,,Suicidio y lesiones autoinfligidas,193,1498984,12.8754
2001,male,40-44,I-XXII,Todas las causas,3534,1498984,235.7597
2001,male,40-44,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",3,1498984,0.2001
2001,male,45-49,,Accidentes de tráfico,290,1288987,22.4983
2001,male,45-49,,Agresiones (homicidio),19,1288987,1.474
2001,male,45-49,,Envenenamiento accidental por psicofármacos y drogas de abuso,18,1288987,1.3964
2001,male,45-49,,Eventos de intención no determinada,7,1288987,0.5431
2001,male,45-49,,Suicidio y lesiones autoinfligidas,148,1288987,11.4819
2001,male,45-49,I-XXII,Todas las causas,4627,1288987,358.9641
2001,male,45-49,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,1288987,0.0776
2001,male,5-9,,Accidentes de tráfico,23,985611,2.3336
2001,male,5-9,,Agresiones (homicidio),1,985611,0.1015
2001,male,5-9,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,985611,0.0
2001,male,5-9,,Eventos de intención no determinada,0,985611,0.0
2001,male,5-9,,Suicidio y lesiones autoinfligidas,0,985611,0.0
2001,male,5-9,I-XXII,Todas las causas,156,985611,15.8277
2001,male,5-9,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,985611,0.0
2001,male,50-54,,Accidentes de tráfico,248,1198421,20.6939
2001,male,50-54,,Agresiones (homicidio),26,1198421,2.1695
2001,male,50-54,,Envenenamiento accidental por psicofármacos y drogas de abuso,10,1198421,0.8344
2001,male,50-54,,Eventos de intención no determinada,5,1198421,0.4172
2001,male,50-54,,Suicidio y lesiones autoinfligidas,152,1198421,12.6834
2001,male,50-54,I-XXII,Todas las causas,6668,1198421,556.3988
2001,male,50-54,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1198421,0.0
2001,male,55-59,,Accidentes de tráfico,243,1068788,22.736
2001,male,55-59,,Agresiones (homicidio),13,1068788,1.2163
2001,male,55-59,,Envenenamiento accidental por psicofármacos y drogas de abuso,6,1068788,0.5614
2001,male,55-59,,Eventos de intención no determinada,4,1068788,0.3743
2001,male,55-59,,Suicidio y lesiones autoinfligidas,137,1068788,12.8183
2001,male,55-59,I-XXII,Todas las causas,9016,1068788,843.5723
2001,male,55-59,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1068788,0.0
2001,male,60-64,,Accidentes de tráfico,181,896683,20.1855
2001,male,60-64,,Agresiones (homicidio),14,896683,1.5613
2001,male,60-64,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,896683,0.223
2001,male,60-64,,Eventos de intención no determinada,4,896683,0.4461
2001,male,60-64,,Suicidio y lesiones autoinfligidas,149,896683,16.6168
2001,male,60-64,I-XXII,Todas las causas,11658,896683,1300.125
2001,male,60-64,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,896683,0.0
2001,male,65-69,,Accidentes de tráfico,210,972973,21.5833
2001,male,65-69,,Agresiones (homicidio),8,972973,0.8222
2001,male,65-69,,Envenenamiento accidental por psicofármacos y drogas de abuso,4,972973,0.4111
2001,male,65-69,,Eventos de intención no determinada,3,972973,0.3083
2001,male,65-69,,Suicidio y lesiones autoinfligidas,198,972973,20.35
2001,male,65-69,I-XXII,Todas las causas,19185,972973,1971.7916
2001,male,65-69,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,972973,0.0
2001,male,70-74,,Accidentes de tráfico,184,817635,22.5039
2001,male,70-74,,Agresiones (homicidio),13,817635,1.59
2001,male,70-74,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,817635,0.2446
2001,male,70-74,,Eventos de intención no determinada,1,817635,0.1223
2001,male,70-74,,Suicidio y lesiones autoinfligidas,174,817635,21.2809
2001,male,70-74,I-XXII,Todas las causas,26464,817635,3236.6521
2001,male,70-74,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,817635,0.0
2001,male,75-79,,Accidentes de tráfico,197,591727,33.2924
2001,male,75-79,,Agresiones (homicidio),8,591727,1.352
2001,male,75-79,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,591727,0.338
2001,male,75-79,,Eventos de intención no determinada,1,591727,0.169
2001,male,75-79,,Suicidio y lesiones autoinfligidas,197,591727,33.2924
2001,male,75-79,I-XXII,Todas las causas,31617,591727,5343.1735
2001,male,75-79,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,591727,0.0
2001,male,80-84,,Accidentes de tráfico,79,311238,25.3825
2001,male,80-84,,Agresiones (homicidio),5,311238,1.6065
2001,male,80-84,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,311238,0.3213
2001,male,80-84,,Eventos de intención no determinada,2,311238,0.6426
2001,male,80-84,,Suicidio y lesiones autoinfligidas,121,311238,38.877
2001,male,80-84,I-XXII,Todas las causas,28048,311238,9011.7531
2001,male,80-84,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,311238,0.0
2001,male,85-89,,Accidentes de tráfico,56,149910,37.3557
2001,male,85-89,,Agresiones (homicidio),2,149910,1.3341
2001,male,85-89,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,149910,0.6671
2001,male,85-89,,Eventos de intención no determinada,3,149910,2.0012
2001,male,85-89,,Suicidio y lesiones autoinfligidas,110,149910,73.3774
2001,male,85-89,I-XXII,Todas las causas,22703,149910,15144.42
2001,male,85-89,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,149910,0.0
2001,male,90-94,,Accidentes de tráfico,15,50490,29.7089
2001,male,90-94,,Agresiones (homicidio),0,50490,0.0
2001,male,90-94,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,50490,1.9806
2001,male,90-94,,Eventos de intención no determinada,4,50490,7.9224
2001,male,90-94,,Suicidio y lesiones autoinfligidas,27,50490,53.4759
2001,male,90-94,I-XXII,Todas las causas,12207,50490,24177.0648
2001,male,90-94,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,50490,1.9806
2001,male,95+,,Accidentes de tráfico,3,9790,30.6435
2001,male,95+,,Agresiones (homicidio),0,9790,0.0
2001,male,95+,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,9790,0.0
2001,male,95+,,Eventos de intención no determinada,0,9790,0.0
2001,male,95+,,Suicidio y lesiones autoinfligidas,7,9790,71.5015
2001,male,95+,I-XXII,Todas las causas,3604,9790,36813.0746
2001,male,95+,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,9790,0.0
2001,male,<1,,Accidentes de tráfico,5,204944,2.4397
2001,male,<1,,Agresiones (homicidio),2,204944,0.9759
2001,male,<1,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,204944,0.0
2001,male,<1,,Eventos de intención no determinada,0,204944,0.0
2001,male,<1,,Suicidio y lesiones autoinfligidas,0,204944,0.0
2001,male,<1,I-XXII,Todas las causas,922,204944,449.879
2001,male,<1,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,204944,0.0
2001,male,all,,Accidentes de tráfico,4384,19973040,21.9496
2001,male,all,,Agresiones (homicidio),322,19973040,1.6122
2001,male,all,,Envenenamiento accidental por psicofármacos y drogas de abuso,555,19973040,2.7787
2001,male,all,,Eventos de intención no determinada,64,19973040,0.3204
2001,male,all,,Suicidio y lesiones autoinfligidas,2430,19973040,12.1664
2001,male,all,I-XXII,Todas las causas,189714,19973040,949.8504
2001,male,all,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",33,19973040,0.1652
2002,all,1-4,,Accidentes de tráfico,45,1564623,2.8761
2002,all,1-4,,Agresiones (homicidio),5,1564623,0.3196
2002,all,1-4,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,1564623,0.0
2002,all,1-4,,Eventos de intención no determinada,0,1564623,0.0
2002,all,1-4,,Suicidio y lesiones autoinfligidas,0,1564623,0.0
2002,all,1-4,I-XXII,Todas las causas,396,1564623,25.3096
2002,all,1-4,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1564623,0.0
2002,all,10-14,,Accidentes de tráfico,60,2108405,2.8458
2002,all,10-14,,Agresiones (homicidio),2,2108405,0.0949
2002,all,10-14,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,2108405,0.0474
2002,all,10-14,,Eventos de intención no determinada,0,2108405,0.0
2002,all,10-14,,Suicidio y lesiones autoinfligidas,8,2108405,0.3794
2002,all,10-14,I-XXII,Todas las causas,320,2108405,15.1773
2002,all,10-14,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,2108405,0.0
2002,all,15-19,,Accidentes de tráfico,399,2431960,16.4065
2002,all,15-19,,Agresiones (homicidio),14,2431960,0.5757
2002,all,15-19,,Envenenamiento accidental por psicofármacos y drogas de abuso,10,2431960,0.4112
2002,all,15-19,,Eventos de intención no determinada,1,2431960,0.0411
2002,all,15-19,,Suicidio y lesiones autoinfligidas,66,2431960,2.7139
2002,all,15-19,I-XXII,Todas las causas,972,2431960,39.9678
2002,all,15-19,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,2431960,0.0822
2002,all,20-24,,Accidentes de tráfico,709,3170154,22.3648
2002,all,20-24,,Agresiones (homicidio),38,3170154,1.1987
2002,all,20-24,,Envenenamiento accidental por psicofármacos y drogas de abuso,49,3170154,1.5457
2002,all,20-24,,Eventos de intención no determinada,7,3170154,0.2208
2002,all,20-24,,Suicidio y lesiones autoinfligidas,176,3170154,5.5518
2002,all,20-24,I-XXII,Todas las causas,1816,3170154,57.2843
2002,all,20-24,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",10,3170154,0.3154
2002,all,25-29,,Accidentes de tráfico,625,3589669,17.4111
2002,all,25-29,,Agresiones (homicidio),39,3589669,1.0865
2002,all,25-29,,Envenenamiento accidental por psicofármacos y drogas de abuso,100,3589669,2.7858
2002,all,25-29,,Eventos de intención no determinada,10,3589669,0.2786
2002,all,25-29,,Suicidio y lesiones autoinfligidas,240,3589669,6.6859
2002,all,25-29,I-XXII,Todas las causas,2180,3589669,60.7298
2002,all,25-29,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",22,3589669,0.6129
2002,all,30-34,,Accidentes de tráfico,481,3461555,13.8955
2002,all,30-34,,Agresiones (homicidio),59,3461555,1.7044
2002,all,30-34,,Envenenamiento accidental por psicofármacos y drogas de abuso,136,3461555,3.9289
2002,all,30-34,,Eventos de intención no determinada,8,3461555,0.2311
2002,all,30-34,,Suicidio y lesiones autoinfligidas,277,3461555,8.0022
2002,all,30-34,I-XXII,Todas las causas,2848,3461555,82.2752
2002,all,30-34,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",34,3461555,0.9822
2002,all,35-39,,Accidentes de tráfico,424,3374371,12.5653
2002,all,35-39,,Agresiones (homicidio),58,3374371,1.7188
2002,all,35-39,,Envenenamiento accidental por psicofármacos y drogas de abuso,120,3374371,3.5562
2002,all,35-39,,Eventos de intención no determinada,14,3374371,0.4149
2002,all,35-39,,Suicidio y lesiones autoinfligidas,269,3374371,7.9719
2002,all,35-39,I-XXII,Todas las causas,3963,3374371,117.4441
2002,all,35-39,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",32,3374371,0.9483
2002,all,40-44,,Accidentes de tráfico,364,3098550,11.7474
2002,all,40-44,,Agresiones (homicidio),40,3098550,1.2909
2002,all,40-44,,Envenenamiento accidental por psicofármacos y drogas de abuso,78,3098550,2.5173
2002,all,40-44,,Eventos de intención no determinada,8,3098550,0.2582
2002,all,40-44,,Suicidio y lesiones autoinfligidas,242,3098550,7.8101
2002,all,40-44,I-XXII,Todas las causas,5276,3098550,170.2732
2002,all,40-44,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",16,3098550,0.5164
2002,all,45-49,,Accidentes de tráfico,306,2682787,11.406
2002,all,45-49,,Agresiones (homicidio),39,2682787,1.4537
2002,all,45-49,,Envenenamiento accidental por psicofármacos y drogas de abuso,26,2682787,0.9691
2002,all,45-49,,Eventos de intención no determinada,8,2682787,0.2982
2002,all,45-49,,Suicidio y lesiones autoinfligidas,242,2682787,9.0205
2002,all,45-49,I-XXII,Todas las causas,6950,2682787,259.059
2002,all,45-49,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",7,2682787,0.2609
2002,all,5-9,,Accidentes de tráfico,45,1912858,2.3525
2002,all,5-9,,Agresiones (homicidio),4,1912858,0.2091
2002,all,5-9,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,1912858,0.0
2002,all,5-9,,Eventos de intención no determinada,0,1912858,0.0
2002,all,5-9,,Suicidio y lesiones autoinfligidas,0,1912858,0.0
2002,all,5-9,I-XXII,Todas las causas,278,1912858,14.5332
2002,all,5-9,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1912858,0.0
2002,all,50-54,,Accidentes de tráfico,305,2472082,12.3378
2002,all,50-54,,Agresiones (homicidio),36,2472082,1.4563
2002,all,50-54,,Envenenamiento accidental por psicofármacos y drogas de abuso,19,2472082,0.7686
2002,all,50-54,,Eventos de intención no determinada,3,2472082,0.1214
2002,all,50-54,,Suicidio y lesiones autoinfligidas,243,2472082,9.8298
2002,all,50-54,I-XXII,Todas las causas,9381,2472082,379.4777
2002,all,50-54,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,2472082,0.0809
2002,all,55-59,,Accidentes de tráfico,284,2278338,12.4652
2002,all,55-59,,Agresiones (homicidio),23,2278338,1.0095
2002,all,55-59,,Envenenamiento accidental por psicofármacos y drogas de abuso,8,2278338,0.3511
2002,all,55-59,,Eventos de intención no determinada,7,2278338,0.3072
2002,all,55-59,,Suicidio y lesiones autoinfligidas,236,2278338,10.3584
2002,all,55-59,I-XXII,Todas las causas,12664,2278338,555.8438
2002,all,55-59,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,2278338,0.0878
2002,all,60-64,,Accidentes de tráfico,250,1842047,13.5719
2002,all,60-64,,Agresiones (homicidio),23,1842047,1.2486
2002,all,60-64,,Envenenamiento accidental por psicofármacos y drogas de abuso,4,1842047,0.2171
2002,all,60-64,,Eventos de intención no determinada,4,1842047,0.2171
2002,all,60-64,,Suicidio y lesiones autoinfligidas,191,1842047,10.3689
2002,all,60-64,I-XXII,Todas las causas,15761,1842047,855.6242
2002,all,60-64,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1842047,0.0
2002,all,65-69,,Accidentes de tráfico,332,2071546,16.0267
2002,all,65-69,,Agresiones (homicidio),22,2071546,1.062
2002,all,65-69,,Envenenamiento accidental por psicofármacos y drogas de abuso,6,2071546,0.2896
2002,all,65-69,,Eventos de intención no determinada,13,2071546,0.6276
2002,all,65-69,,Suicidio y lesiones autoinfligidas,268,2071546,12.9372
2002,all,65-69,I-XXII,Todas las causas,27619,2071546,1333.2555
2002,all,65-69,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,2071546,0.0
2002,all,70-74,,Accidentes de tráfico,316,1872902,16.8722
2002,all,70-74,,Agresiones (homicidio),11,1872902,0.5873
2002,all,70-74,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,1872902,0.1068
2002,all,70-74,,Eventos de intención no determinada,6,1872902,0.3204
2002,all,70-74,,Suicidio y lesiones autoinfligidas,261,1872902,13.9356
2002,all,70-74,I-XXII,Todas las causas,41042,1872902,2191.3587
2002,all,70-74,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1872902,0.0
2002,all,75-79,,Accidentes de tráfico,252,1457926,17.2848
2002,all,75-79,,Agresiones (homicidio),10,1457926,0.6859
2002,all,75-79,,Envenenamiento accidental por psicofármacos y drogas de abuso,7,1457926,0.4801
2002,all,75-79,,Eventos de intención no determinada,9,1457926,0.6173
2002,all,75-79,,Suicidio y lesiones autoinfligidas,277,1457926,18.9996
2002,all,75-79,I-XXII,Todas las causas,56332,1457926,3863.8449
2002,all,75-79,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1457926,0.0
2002,all,80-84,,Accidentes de tráfico,172,914097,18.8164
2002,all,80-84,,Agresiones (homicidio),4,914097,0.4376
2002,all,80-84,,Envenenamiento accidental por psicofármacos y drogas de abuso,3,914097,0.3282
2002,all,80-84,,Eventos de intención no determinada,3,914097,0.3282
2002,all,80-84,,Suicidio y lesiones autoinfligidas,190,914097,20.7855
2002,all,80-84,I-XXII,Todas las causas,63052,914097,6897.7362
2002,all,80-84,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,914097,0.0
2002,all,85-89,,Accidentes de tráfico,84,478982,17.5372
2002,all,85-89,,Agresiones (homicidio),1,478982,0.2088
2002,all,85-89,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,478982,0.2088
2002,all,85-89,,Eventos de intención no determinada,4,478982,0.8351
2002,all,85-89,,Suicidio y lesiones autoinfligidas,130,478982,27.1409
2002,all,85-89,I-XXII,Todas las causas,60360,478982,12601.7262
2002,all,85-89,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,478982,0.0
2002,all,90-94,,Accidentes de tráfico,27,187115,14.4296
2002,all,90-94,,Agresiones (homicidio),2,187115,1.0689
2002,all,90-94,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,187115,1.0689
2002,all,90-94,,Eventos de intención no determinada,0,187115,0.0
2002,all,90-94,,Suicidio y lesiones autoinfligidas,45,187115,24.0494
2002,all,90-94,I-XXII,Todas las causas,40554,187115,21673.3025
2002,all,90-94,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,187115,0.0
2002,all,95+,,Accidentes de tráfico,4,44025,9.0857
2002,all,95+,,Agresiones (homicidio),1,44025,2.2714
2002,all,95+,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,44025,0.0
2002,all,95+,,Eventos de intención no determinada,0,44025,0.0
2002,all,95+,,Suicidio y lesiones autoinfligidas,10,44025,22.7144
2002,all,95+,I-XXII,Todas las causas,15117,44025,34337.3083
2002,all,95+,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,44025,0.0
2002,all,<1,,Accidentes de tráfico,12,409528,2.9302
2002,all,<1,,Agresiones (homicidio),2,409528,0.4884
2002,all,<1,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,409528,0.0
2002,all,<1,,Eventos de intención no determinada,0,409528,0.0
2002,all,<1,,Suicidio y lesiones autoinfligidas,0,409528,0.0
2002,all,<1,I-XXII,Todas las causas,1737,409528,424.1468
2002,all,<1,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,409528,0.0
2002,all,all,,Accidentes de tráfico,5496,41423520,13.2678
2002,all,all,,Agresiones (homicidio),433,41423520,1.0453
2002,all,all,,Envenenamiento accidental por psicofármacos y drogas de abuso,572,41423520,1.3809
2002,all,all,,Eventos de intención no determinada,105,41423520,0.2535
2002,all,all,,Suicidio y lesiones autoinfligidas,3371,41423520,8.1379
2002,all,all,I-XXII,Todas las causas,368618,41423520,889.8761
2002,all,all,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",127,41423520,0.3066
2002,female,1-4,,Accidentes de tráfico,19,761408,2.4954
2002,female,1-4,,Agresiones (homicidio),0,761408,0.0
2002,female,1-4,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,761408,0.0
2002,female,1-4,,Eventos de intención no determinada,0,761408,0.0
2002,female,1-4,,Suicidio y lesiones autoinfligidas,0,761408,0.0
2002,female,1-4,I-XXII,Todas las causas,174,761408,22.8524
2002,female,1-4,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,761408,0.0
2002,female,10-14,,Accidentes de tráfico,26,1025104,2.5363
2002,female,10-14,,Agresiones (homicidio),0,1025104,0.0
2002,female,10-14,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,1025104,0.0
2002,female,10-14,,Eventos de intención no determinada,0,1025104,0.0
2002,female,10-14,,Suicidio y lesiones autoinfligidas,1,1025104,0.0976
2002,female,10-14,I-XXII,Todas las causas,122,1025104,11.9012
2002,female,10-14,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1025104,0.0
2002,female,15-19,,Accidentes de tráfico,85,1184422,7.1765
2002,female,15-19,,Agresiones (homicidio),5,1184422,0.4221
2002,female,15-19,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,1184422,0.0
2002,female,15-19,,Eventos de intención no determinada,1,1184422,0.0844
2002,female,15-19,,Suicidio y lesiones autoinfligidas,20,1184422,1.6886
2002,female,15-19,I-XXII,Todas las causas,268,1184422,22.6271
2002,female,15-19,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1184422,0.0
2002,female,20-24,,Accidentes de tráfico,132,1545757,8.5395
2002,female,20-24,,Agresiones (homicidio),10,1545757,0.6469
2002,female,20-24,,Envenenamiento accidental por psicofármacos y drogas de abuso,11,1545757,0.7116
2002,female,20-24,,Eventos de intención no determinada,4,1545757,0.2588
2002,female,20-24,,Suicidio y lesiones autoinfligidas,26,1545757,1.682
2002,female,20-24,I-XXII,Todas las causas,425,1545757,27.4946
2002,female,20-24,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,1545757,0.0647
2002,female,25-29,,Accidentes de tráfico,112,1749533,6.4017
2002,female,25-29,,Agresiones (homicidio),9,1749533,0.5144
2002,female,25-29,,Envenenamiento accidental por psicofármacos y drogas de abuso,11,1749533,0.6287
2002,female,25-29,,Eventos de intención no determinada,1,1749533,0.0572
2002,female,25-29,,Suicidio y lesiones autoinfligidas,47,1749533,2.6864
2002,female,25-29,I-XXII,Todas las causas,532,1749533,30.4081
2002,female,25-29,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,1749533,0.1143
2002,female,30-34,,Accidentes de tráfico,89,1695489,5.2492
2002,female,30-34,,Agresiones (homicidio),9,1695489,0.5308
2002,female,30-34,,Envenenamiento accidental por psicofármacos y drogas de abuso,13,1695489,0.7667
2002,female,30-34,,Eventos de intención no determinada,2,1695489,0.118
2002,female,30-34,,Suicidio y lesiones autoinfligidas,56,1695489,3.3029
2002,female,30-34,I-XXII,Todas las causas,746,1695489,43.9991
2002,female,30-34,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",4,1695489,0.2359
2002,female,35-39,,Accidentes de tráfico,68,1671867,4.0673
2002,female,35-39,,Agresiones (homicidio),9,1671867,0.5383
2002,female,35-39,,Envenenamiento accidental por psicofármacos y drogas de abuso,12,1671867,0.7178
2002,female,35-39,,Eventos de intención no determinada,2,1671867,0.1196
2002,female,35-39,,Suicidio y lesiones autoinfligidas,56,1671867,3.3495
2002,female,35-39,I-XXII,Todas las causas,1142,1671867,68.3069
2002,female,35-39,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",3,1671867,0.1794
2002,female,40-44,,Accidentes de tráfico,56,1548790,3.6157
2002,female,40-44,,Agresiones (homicidio),5,1548790,0.3228
2002,female,40-44,,Envenenamiento accidental por psicofármacos y drogas de abuso,9,1548790,0.5811
2002,female,40-44,,Eventos de intención no determinada,3,1548790,0.1937
2002,female,40-44,,Suicidio y lesiones autoinfligidas,66,1548790,4.2614
2002,female,40-44,I-XXII,Todas las causas,1541,1548790,99.497
2002,female,40-44,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",5,1548790,0.3228
2002,female,45-49,,Accidentes de tráfico,68,1347005,5.0482
2002,female,45-49,,Agresiones (homicidio),8,1347005,0.5939
2002,female,45-49,,Envenenamiento accidental por psicofármacos y drogas de abuso,4,1347005,0.297
2002,female,45-49,,Eventos de intención no determinada,1,1347005,0.0742
2002,female,45-49,,Suicidio y lesiones autoinfligidas,65,1347005,4.8255
2002,female,45-49,I-XXII,Todas las causas,2103,1347005,156.1241
2002,female,45-49,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",2,1347005,0.1485
2002,female,5-9,,Accidentes de tráfico,22,930962,2.3631
2002,female,5-9,,Agresiones (homicidio),2,930962,0.2148
2002,female,5-9,,Envenenamiento accidental por psicofármacos y drogas de abuso,0,930962,0.0
2002,female,5-9,,Eventos de intención no determinada,0,930962,0.0
2002,female,5-9,,Suicidio y lesiones autoinfligidas,0,930962,0.0
2002,female,5-9,I-XXII,Todas las causas,122,930962,13.1047
2002,female,5-9,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,930962,0.0
2002,female,50-54,,Accidentes de tráfico,75,1248909,6.0052
2002,female,50-54,,Agresiones (homicidio),8,1248909,0.6406
2002,female,50-54,,Envenenamiento accidental por psicofármacos y drogas de abuso,6,1248909,0.4804
2002,female,50-54,,Eventos de intención no determinada,1,1248909,0.0801
2002,female,50-54,,Suicidio y lesiones autoinfligidas,58,1248909,4.6441
2002,female,50-54,I-XXII,Todas las causas,2708,1248909,216.8292
2002,female,50-54,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1248909,0.0
