year,sex,age_group,cause_chapter,cause,deaths,population,rate_per_100k
2000,all,1-4,,Accidentes de tráfico,38,1473376,2.5791
2000,all,1-4,,"Accidentes por fuego, humo y sustancias calientes",11,1473376,0.7466
2000,all,1-4,,Agresiones (homicidio),2,1473376,0.1357
2000,all,1-4,,"Ahogamiento, sumersión y sofocación accidentales",32,1473376,2.1719
2000,all,1-4,,Artritis reumatoide y osteoartrosis,0,1473376,0.0
2000,all,1-4,,Asma,1,1473376,0.0679
2000,all,1-4,,Aterosclerosis,0,1473376,0.0
2000,all,1-4,,COVID-19. Virus identificado,0,1473376,0.0
2000,all,1-4,,COVID-19. Virus no identificado (sospechoso),0,1473376,0.0
2000,all,1-4,,Caídas accidentales,7,1473376,0.4751
2000,all,1-4,,Ciertos trastornos que afectan al mecanismo de la inmunidad,2,1473376,0.1357
2000,all,1-4,,Cirrosis y otras enfermedades crónicas del hígado,0,1473376,0.0
2000,all,1-4,,Complicaciones de la atención médica y quirúrgica,0,1473376,0.0
2000,all,1-4,,Diabetes mellitus,0,1473376,0.0
2000,all,1-4,,Enfermedad de Alzheimer,0,1473376,0.0
2000,all,1-4,,Enfermedad meningocócica,23,1473376,1.561
2000,all,1-4,,Enfermedad vascular intestinal,0,1473376,0.0
2000,all,1-4,,Enfermedades cardíacas reumáticas crónicas,1,1473376,0.0679
2000,all,1-4,,Enfermedades cerebrovasculares,1,1473376,0.0679
2000,all,1-4,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),0,1473376,0.0
2000,all,1-4,,Enfermedades de la sangre y de los órganos hematopoyéticos,4,1473376,0.2715
2000,all,1-4,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,1473376,0.0
2000,all,1-4,,Enfermedades de los órganos genitales masculinos,0,1473376,0.0
2000,all,1-4,,Enfermedades del riñón y del uréter,0,1473376,0.0
2000,all,1-4,,Enfermedades hipertensivas,0,1473376,0.0
2000,all,1-4,,Enfermedades infecciosas intestinales,1,1473376,0.0679
2000,all,1-4,,Enteritis y colitis no infecciosas,0,1473376,0.0
2000,all,1-4,,Envenenamiento accidental por psicofármacos y drogas de abuso,1,1473376,0.0679
2000,all,1-4,,Eventos de intención no determinada,0,1473376,0.0
2000,all,1-4,,Hepatitis vírica,1,1473376,0.0679
2000,all,1-4,,Infarto agudo de miocardio,2,1473376,0.1357
2000,all,1-4,,Influenza (gripe) (incluye gripe aviar y gripe A),0,1473376,0.0
2000,all,1-4,,Insuficiencia cardíaca,2,1473376,0.1357
2000,all,1-4,,Insuficiencia respiratoria,3,1473376,0.2036
2000,all,1-4,,Leucemia,18,1473376,1.2217
2000,all,1-4,,Malformaciones congénitas del sistema circulatorio,29,1473376,1.9683
2000,all,1-4,,Malformaciones congénitas del sistema nervioso,10,1473376,0.6787
2000,all,1-4,,Melanoma maligno de la piel,0,1473376,0.0
2000,all,1-4,,Meningitis (otras en 003),6,1473376,0.4072
2000,all,1-4,,Muerte súbita infantil,2,1473376,0.1357
2000,all,1-4,,Neumonía,4,1473376,0.2715
2000,all,1-4,,Osteoporosis y fractura patológica,0,1473376,0.0
2000,all,1-4,,Otras causas externas y sus efectos tardíos,0,1473376,0.0
2000,all,1-4,,Otras enfermedades de los vasos sanguíneos,0,1473376,0.0
2000,all,1-4,,Otras enfermedades del corazón,8,1473376,0.543
2000,all,1-4,,Otras enfermedades del sistema digestivo,4,1473376,0.2715
2000,all,1-4,,Otras enfermedades del sistema genitourinario,0,1473376,0.0
2000,all,1-4,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,23,1473376,1.561
2000,all,1-4,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,0,1473376,0.0
2000,all,1-4,,Otras enfermedades del sistema respiratorio,8,1473376,0.543
2000,all,1-4,,"Otras enfermedades endocrinas, nutricionales y metabólicas",16,1473376,1.0859
2000,all,1-4,,Otras enfermedades isquémicas del corazón,0,1473376,0.0
2000,all,1-4,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",22,1473376,1.4932
2000,all,1-4,,Otros accidentes,10,1473376,0.6787
2000,all,1-4,,Otros accidentes de transporte,1,1473376,0.0679
2000,all,1-4,,Otros envenenamientos accidentales,3,1473376,0.2036
2000,all,1-4,,Otros trastornos mentales y del comportamiento,0,1473376,0.0
2000,all,1-4,,Otros tumores de comportamiento incierto o desconocido,7,1473376,0.4751
2000,all,1-4,,Otros tumores malignos de la piel y de los tejidos blandos,3,1473376,0.2036
2000,all,1-4,,Otros tumores malignos de las vías urinarias,0,1473376,0.0
2000,all,1-4,,Otros tumores malignos digestivos,0,1473376,0.0
2000,all,1-4,,Otros tumores malignos neurológicos y endocrinos,7,1473376,0.4751
2000,all,1-4,,Otros tumores malignos respiratorios e intratorácicos,0,1473376,0.0
2000,all,1-4,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",15,1473376,1.0181
2000,all,1-4,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,3,1473376,0.2036
2000,all,1-4,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",11,1473376,0.7466
2000,all,1-4,,SIDA,1,1473376,0.0679
2000,all,1-4,,Senilidad,0,1473376,0.0
2000,all,1-4,,Septicemia,14,1473376,0.9502
2000,all,1-4,,Suicidio y lesiones autoinfligidas,0,1473376,0.0
2000,all,1-4,,Síndrome inflamatorio multisistémico asociado COVID-19,0,1473376,0.0
2000,all,1-4,,Síndrome mielodisplásico,0,1473376,0.0
2000,all,1-4,,Trastornos mentales debidos al uso de alcohol,0,1473376,0.0
2000,all,1-4,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,1473376,0.0
2000,all,1-4,,"Trastornos mentales orgánicos, senil y presenil",0,1473376,0.0
2000,all,1-4,,Tuberculosis y sus efectos tardíos,0,1473376,0.0
2000,all,1-4,,Tumor maligno de la laringe,0,1473376,0.0
2000,all,1-4,,Tumor maligno de la mama,0,1473376,0.0
2000,all,1-4,,Tumor maligno de la próstata,0,1473376,0.0
2000,all,1-4,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",0,1473376,0.0
2000,all,1-4,,Tumor maligno de la vejiga,0,1473376,0.0
2000,all,1-4,,Tumor maligno de otras partes del útero,0,1473376,0.0
2000,all,1-4,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",2,1473376,0.1357
2000,all,1-4,,Tumor maligno del colon,0,1473376,0.0
2000,all,1-4,,Tumor maligno del cuello del útero,0,1473376,0.0
2000,all,1-4,,Tumor maligno del encéfalo,14,1473376,0.9502
2000,all,1-4,,Tumor maligno del estómago,0,1473376,0.0
2000,all,1-4,,Tumor maligno del esófago,0,1473376,0.0
2000,all,1-4,,Tumor maligno del hígado y vías biliares intrahepáticas,1,1473376,0.0679
2000,all,1-4,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",1,1473376,0.0679
2000,all,1-4,,Tumor maligno del ovario,0,1473376,0.0
2000,all,1-4,,Tumor maligno del páncreas,0,1473376,0.0
2000,all,1-4,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",0,1473376,0.0
2000,all,1-4,,"Tumor maligno del riñón, excepto pelvis renal",0,1473376,0.0
2000,all,1-4,,Tumores benignos,0,1473376,0.0
2000,all,1-4,,Tumores in situ,0,1473376,0.0
2000,all,1-4,,Tumores malignos de otros órganos genitales femeninos,1,1473376,0.0679
2000,all,1-4,,Tumores malignos de otros órganos genitales masculinos,0,1473376,0.0
2000,all,1-4,,Tumores malignos del hueso y de los cartílagos articulares,0,1473376,0.0
2000,all,1-4,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",1,1473376,0.0679
2000,all,1-4,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,1473376,0.0
2000,all,1-4,,"Úlcera de estómago, duodeno y yeyuno",0,1473376,0.0
2000,all,1-4,I,Enfermedades infecciosas y parasitarias,43,1473376,2.9185
2000,all,1-4,I-XXII,Todas las causas,383,1473376,25.9947
2000,all,1-4,II,Tumores,55,1473376,3.7329
2000,all,1-4,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",6,1473376,0.4072
2000,all,1-4,IV,"Enfermedades endocrinas, nutricionales y metabólicas",16,1473376,1.0859
2000,all,1-4,IX,Enfermedades del sistema circulatorio,14,1473376,0.9502
2000,all,1-4,V,Trastornos mentales y del comportamiento,0,1473376,0.0
2000,all,1-4,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,29,1473376,1.9683
2000,all,1-4,X,Enfermedades del sistema respiratorio,16,1473376,1.0859
2000,all,1-4,XI,Enfermedades del sistema digestivo,4,1473376,0.2715
2000,all,1-4,XII,Enfermedades de la piel y del tejido subcutáneo,1,1473376,0.0679
2000,all,1-4,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,1473376,0.0
2000,all,1-4,XIV,Enfermedades del sistema genitourinario,0,1473376,0.0
2000,all,1-4,XV,"Embarazo, parto y puerperio",0,1473376,0.0
2000,all,1-4,XVI,Afecciones originadas en el periodo perinatal,5,1473376,0.3394
2000,all,1-4,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",61,1473376,4.1402
2000,all,1-4,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",28,1473376,1.9004
2000,all,1-4,XX,Causas externas de mortalidad,105,1473376,7.1265
2000,all,10-14,,Accidentes de tráfico,110,2152901,5.1094
2000,all,10-14,,"Accidentes por fuego, humo y sustancias calientes",1,2152901,0.0464
2000,all,10-14,,Agresiones (homicidio),1,2152901,0.0464
2000,all,10-14,,"Ahogamiento, sumersión y sofocación accidentales",16,2152901,0.7432
2000,all,10-14,,Artritis reumatoide y osteoartrosis,0,2152901,0.0
2000,all,10-14,,Asma,0,2152901,0.0
2000,all,10-14,,Aterosclerosis,0,2152901,0.0
2000,all,10-14,,COVID-19. Virus identificado,0,2152901,0.0
2000,all,10-14,,COVID-19. Virus no identificado (sospechoso),0,2152901,0.0
2000,all,10-14,,Caídas accidentales,7,2152901,0.3251
2000,all,10-14,,Ciertos trastornos que afectan al mecanismo de la inmunidad,2,2152901,0.0929
2000,all,10-14,,Cirrosis y otras enfermedades crónicas del hígado,0,2152901,0.0
2000,all,10-14,,Complicaciones de la atención médica y quirúrgica,0,2152901,0.0
2000,all,10-14,,Diabetes mellitus,0,2152901,0.0
2000,all,10-14,,Enfermedad de Alzheimer,0,2152901,0.0
2000,all,10-14,,Enfermedad meningocócica,0,2152901,0.0
2000,all,10-14,,Enfermedad vascular intestinal,0,2152901,0.0
2000,all,10-14,,Enfermedades cardíacas reumáticas crónicas,0,2152901,0.0
2000,all,10-14,,Enfermedades cerebrovasculares,5,2152901,0.2322
2000,all,10-14,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),1,2152901,0.0464
2000,all,10-14,,Enfermedades de la sangre y de los órganos hematopoyéticos,4,2152901,0.1858
2000,all,10-14,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,2152901,0.0
2000,all,10-14,,Enfermedades de los órganos genitales masculinos,0,2152901,0.0
2000,all,10-14,,Enfermedades del riñón y del uréter,0,2152901,0.0
2000,all,10-14,,Enfermedades hipertensivas,0,2152901,0.0
2000,all,10-14,,Enfermedades infecciosas intestinales,0,2152901,0.0
2000,all,10-14,,Enteritis y colitis no infecciosas,0,2152901,0.0
2000,all,10-14,,Envenenamiento accidental por psicofármacos y drogas de abuso,2,2152901,0.0929
2000,all,10-14,,Eventos de intención no determinada,0,2152901,0.0
2000,all,10-14,,Hepatitis vírica,0,2152901,0.0
2000,all,10-14,,Infarto agudo de miocardio,1,2152901,0.0464
2000,all,10-14,,Influenza (gripe) (incluye gripe aviar y gripe A),0,2152901,0.0
2000,all,10-14,,Insuficiencia cardíaca,2,2152901,0.0929
2000,all,10-14,,Insuficiencia respiratoria,2,2152901,0.0929
2000,all,10-14,,Leucemia,30,2152901,1.3935
2000,all,10-14,,Malformaciones congénitas del sistema circulatorio,7,2152901,0.3251
2000,all,10-14,,Malformaciones congénitas del sistema nervioso,5,2152901,0.2322
2000,all,10-14,,Melanoma maligno de la piel,1,2152901,0.0464
2000,all,10-14,,Meningitis (otras en 003),1,2152901,0.0464
2000,all,10-14,,Muerte súbita infantil,0,2152901,0.0
2000,all,10-14,,Neumonía,4,2152901,0.1858
2000,all,10-14,,Osteoporosis y fractura patológica,0,2152901,0.0
2000,all,10-14,,Otras causas externas y sus efectos tardíos,1,2152901,0.0464
2000,all,10-14,,Otras enfermedades de los vasos sanguíneos,1,2152901,0.0464
2000,all,10-14,,Otras enfermedades del corazón,12,2152901,0.5574
2000,all,10-14,,Otras enfermedades del sistema digestivo,1,2152901,0.0464
2000,all,10-14,,Otras enfermedades del sistema genitourinario,0,2152901,0.0
2000,all,10-14,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,37,2152901,1.7186
2000,all,10-14,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,0,2152901,0.0
2000,all,10-14,,Otras enfermedades del sistema respiratorio,1,2152901,0.0464
2000,all,10-14,,"Otras enfermedades endocrinas, nutricionales y metabólicas",5,2152901,0.2322
2000,all,10-14,,Otras enfermedades isquémicas del corazón,0,2152901,0.0
2000,all,10-14,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",8,2152901,0.3716
2000,all,10-14,,Otros accidentes,16,2152901,0.7432
2000,all,10-14,,Otros accidentes de transporte,6,2152901,0.2787
2000,all,10-14,,Otros envenenamientos accidentales,1,2152901,0.0464
2000,all,10-14,,Otros trastornos mentales y del comportamiento,0,2152901,0.0
2000,all,10-14,,Otros tumores de comportamiento incierto o desconocido,11,2152901,0.5109
2000,all,10-14,,Otros tumores malignos de la piel y de los tejidos blandos,4,2152901,0.1858
2000,all,10-14,,Otros tumores malignos de las vías urinarias,0,2152901,0.0
2000,all,10-14,,Otros tumores malignos digestivos,0,2152901,0.0
2000,all,10-14,,Otros tumores malignos neurológicos y endocrinos,4,2152901,0.1858
2000,all,10-14,,Otros tumores malignos respiratorios e intratorácicos,0,2152901,0.0
2000,all,10-14,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",9,2152901,0.418
2000,all,10-14,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,1,2152901,0.0464
2000,all,10-14,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",0,2152901,0.0
2000,all,10-14,,SIDA,2,2152901,0.0929
2000,all,10-14,,Senilidad,0,2152901,0.0
2000,all,10-14,,Septicemia,3,2152901,0.1393
2000,all,10-14,,Suicidio y lesiones autoinfligidas,9,2152901,0.418
2000,all,10-14,,Síndrome inflamatorio multisistémico asociado COVID-19,0,2152901,0.0
2000,all,10-14,,Síndrome mielodisplásico,2,2152901,0.0929
2000,all,10-14,,Trastornos mentales debidos al uso de alcohol,0,2152901,0.0
2000,all,10-14,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,2152901,0.0
2000,all,10-14,,"Trastornos mentales orgánicos, senil y presenil",0,2152901,0.0
2000,all,10-14,,Tuberculosis y sus efectos tardíos,0,2152901,0.0
2000,all,10-14,,Tumor maligno de la laringe,0,2152901,0.0
2000,all,10-14,,Tumor maligno de la mama,0,2152901,0.0
2000,all,10-14,,Tumor maligno de la próstata,0,2152901,0.0
2000,all,10-14,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",0,2152901,0.0
2000,all,10-14,,Tumor maligno de la vejiga,0,2152901,0.0
2000,all,10-14,,Tumor maligno de otras partes del útero,0,2152901,0.0
2000,all,10-14,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",3,2152901,0.1393
2000,all,10-14,,Tumor maligno del colon,0,2152901,0.0
2000,all,10-14,,Tumor maligno del cuello del útero,0,2152901,0.0
2000,all,10-14,,Tumor maligno del encéfalo,8,2152901,0.3716
2000,all,10-14,,Tumor maligno del estómago,0,2152901,0.0
2000,all,10-14,,Tumor maligno del esófago,0,2152901,0.0
2000,all,10-14,,Tumor maligno del hígado y vías biliares intrahepáticas,1,2152901,0.0464
2000,all,10-14,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",0,2152901,0.0
2000,all,10-14,,Tumor maligno del ovario,0,2152901,0.0
2000,all,10-14,,Tumor maligno del páncreas,0,2152901,0.0
2000,all,10-14,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",0,2152901,0.0
2000,all,10-14,,"Tumor maligno del riñón, excepto pelvis renal",0,2152901,0.0
2000,all,10-14,,Tumores benignos,0,2152901,0.0
2000,all,10-14,,Tumores in situ,0,2152901,0.0
2000,all,10-14,,Tumores malignos de otros órganos genitales femeninos,0,2152901,0.0
2000,all,10-14,,Tumores malignos de otros órganos genitales masculinos,0,2152901,0.0
2000,all,10-14,,Tumores malignos del hueso y de los cartílagos articulares,7,2152901,0.3251
2000,all,10-14,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",9,2152901,0.418
2000,all,10-14,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,2152901,0.0
2000,all,10-14,,"Úlcera de estómago, duodeno y yeyuno",0,2152901,0.0
2000,all,10-14,I,Enfermedades infecciosas y parasitarias,6,2152901,0.2787
2000,all,10-14,I-XXII,Todas las causas,365,2152901,16.9539
2000,all,10-14,II,Tumores,80,2152901,3.7159
2000,all,10-14,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",6,2152901,0.2787
2000,all,10-14,IV,"Enfermedades endocrinas, nutricionales y metabólicas",5,2152901,0.2322
2000,all,10-14,IX,Enfermedades del sistema circulatorio,21,2152901,0.9754
2000,all,10-14,V,Trastornos mentales y del comportamiento,0,2152901,0.0
2000,all,10-14,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,38,2152901,1.7651
2000,all,10-14,X,Enfermedades del sistema respiratorio,8,2152901,0.3716
2000,all,10-14,XI,Enfermedades del sistema digestivo,1,2152901,0.0464
2000,all,10-14,XII,Enfermedades de la piel y del tejido subcutáneo,0,2152901,0.0
2000,all,10-14,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,2152901,0.0
2000,all,10-14,XIV,Enfermedades del sistema genitourinario,0,2152901,0.0
2000,all,10-14,XV,"Embarazo, parto y puerperio",0,2152901,0.0
2000,all,10-14,XVI,Afecciones originadas en el periodo perinatal,1,2152901,0.0464
2000,all,10-14,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",20,2152901,0.929
2000,all,10-14,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",9,2152901,0.418
2000,all,10-14,XX,Causas externas de mortalidad,170,2152901,7.8963
2000,all,15-19,,Accidentes de tráfico,525,2627575,19.9804
2000,all,15-19,,"Accidentes por fuego, humo y sustancias calientes",3,2627575,0.1142
2000,all,15-19,,Agresiones (homicidio),8,2627575,0.3045
2000,all,15-19,,"Ahogamiento, sumersión y sofocación accidentales",32,2627575,1.2179
2000,all,15-19,,Artritis reumatoide y osteoartrosis,0,2627575,0.0
2000,all,15-19,,Asma,4,2627575,0.1522
2000,all,15-19,,Aterosclerosis,0,2627575,0.0
2000,all,15-19,,COVID-19. Virus identificado,0,2627575,0.0
2000,all,15-19,,COVID-19. Virus no identificado (sospechoso),0,2627575,0.0
2000,all,15-19,,Caídas accidentales,19,2627575,0.7231
2000,all,15-19,,Ciertos trastornos que afectan al mecanismo de la inmunidad,1,2627575,0.0381
2000,all,15-19,,Cirrosis y otras enfermedades crónicas del hígado,1,2627575,0.0381
2000,all,15-19,,Complicaciones de la atención médica y quirúrgica,2,2627575,0.0761
2000,all,15-19,,Diabetes mellitus,1,2627575,0.0381
2000,all,15-19,,Enfermedad de Alzheimer,0,2627575,0.0
2000,all,15-19,,Enfermedad meningocócica,15,2627575,0.5709
2000,all,15-19,,Enfermedad vascular intestinal,2,2627575,0.0761
2000,all,15-19,,Enfermedades cardíacas reumáticas crónicas,1,2627575,0.0381
2000,all,15-19,,Enfermedades cerebrovasculares,9,2627575,0.3425
2000,all,15-19,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),2,2627575,0.0761
2000,all,15-19,,Enfermedades de la sangre y de los órganos hematopoyéticos,4,2627575,0.1522
2000,all,15-19,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,2627575,0.0
2000,all,15-19,,Enfermedades de los órganos genitales masculinos,0,2627575,0.0
2000,all,15-19,,Enfermedades del riñón y del uréter,6,2627575,0.2283
2000,all,15-19,,Enfermedades hipertensivas,1,2627575,0.0381
2000,all,15-19,,Enfermedades infecciosas intestinales,1,2627575,0.0381
2000,all,15-19,,Enteritis y colitis no infecciosas,0,2627575,0.0
2000,all,15-19,,Envenenamiento accidental por psicofármacos y drogas de abuso,21,2627575,0.7992
2000,all,15-19,,Eventos de intención no determinada,2,2627575,0.0761
2000,all,15-19,,Hepatitis vírica,1,2627575,0.0381
2000,all,15-19,,Infarto agudo de miocardio,3,2627575,0.1142
2000,all,15-19,,Influenza (gripe) (incluye gripe aviar y gripe A),1,2627575,0.0381
2000,all,15-19,,Insuficiencia cardíaca,4,2627575,0.1522
2000,all,15-19,,Insuficiencia respiratoria,5,2627575,0.1903
2000,all,15-19,,Leucemia,39,2627575,1.4843
2000,all,15-19,,Malformaciones congénitas del sistema circulatorio,20,2627575,0.7612
2000,all,15-19,,Malformaciones congénitas del sistema nervioso,8,2627575,0.3045
2000,all,15-19,,Melanoma maligno de la piel,2,2627575,0.0761
2000,all,15-19,,Meningitis (otras en 003),0,2627575,0.0
2000,all,15-19,,Muerte súbita infantil,0,2627575,0.0
2000,all,15-19,,Neumonía,2,2627575,0.0761
2000,all,15-19,,Osteoporosis y fractura patológica,0,2627575,0.0
2000,all,15-19,,Otras causas externas y sus efectos tardíos,0,2627575,0.0
2000,all,15-19,,Otras enfermedades de los vasos sanguíneos,2,2627575,0.0761
2000,all,15-19,,Otras enfermedades del corazón,18,2627575,0.685
2000,all,15-19,,Otras enfermedades del sistema digestivo,10,2627575,0.3806
2000,all,15-19,,Otras enfermedades del sistema genitourinario,1,2627575,0.0381
2000,all,15-19,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,62,2627575,2.3596
2000,all,15-19,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,7,2627575,0.2664
2000,all,15-19,,Otras enfermedades del sistema respiratorio,12,2627575,0.4567
2000,all,15-19,,"Otras enfermedades endocrinas, nutricionales y metabólicas",12,2627575,0.4567
2000,all,15-19,,Otras enfermedades isquémicas del corazón,2,2627575,0.0761
2000,all,15-19,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",6,2627575,0.2283
2000,all,15-19,,Otros accidentes,63,2627575,2.3976
2000,all,15-19,,Otros accidentes de transporte,23,2627575,0.8753
2000,all,15-19,,Otros envenenamientos accidentales,7,2627575,0.2664
2000,all,15-19,,Otros trastornos mentales y del comportamiento,1,2627575,0.0381
2000,all,15-19,,Otros tumores de comportamiento incierto o desconocido,12,2627575,0.4567
2000,all,15-19,,Otros tumores malignos de la piel y de los tejidos blandos,8,2627575,0.3045
2000,all,15-19,,Otros tumores malignos de las vías urinarias,0,2627575,0.0
2000,all,15-19,,Otros tumores malignos digestivos,3,2627575,0.1142
2000,all,15-19,,Otros tumores malignos neurológicos y endocrinos,2,2627575,0.0761
2000,all,15-19,,Otros tumores malignos respiratorios e intratorácicos,2,2627575,0.0761
2000,all,15-19,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",22,2627575,0.8373
2000,all,15-19,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,6,2627575,0.2283
2000,all,15-19,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",5,2627575,0.1903
2000,all,15-19,,SIDA,0,2627575,0.0
2000,all,15-19,,Senilidad,0,2627575,0.0
2000,all,15-19,,Septicemia,3,2627575,0.1142
2000,all,15-19,,Suicidio y lesiones autoinfligidas,89,2627575,3.3872
2000,all,15-19,,Síndrome inflamatorio multisistémico asociado COVID-19,0,2627575,0.0
2000,all,15-19,,Síndrome mielodisplásico,0,2627575,0.0
2000,all,15-19,,Trastornos mentales debidos al uso de alcohol,0,2627575,0.0
2000,all,15-19,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",0,2627575,0.0
2000,all,15-19,,"Trastornos mentales orgánicos, senil y presenil",0,2627575,0.0
2000,all,15-19,,Tuberculosis y sus efectos tardíos,0,2627575,0.0
2000,all,15-19,,Tumor maligno de la laringe,0,2627575,0.0
2000,all,15-19,,Tumor maligno de la mama,0,2627575,0.0
2000,all,15-19,,Tumor maligno de la próstata,0,2627575,0.0
2000,all,15-19,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",0,2627575,0.0
2000,all,15-19,,Tumor maligno de la vejiga,0,2627575,0.0
2000,all,15-19,,Tumor maligno de otras partes del útero,0,2627575,0.0
2000,all,15-19,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",9,2627575,0.3425
2000,all,15-19,,Tumor maligno del colon,0,2627575,0.0
2000,all,15-19,,Tumor maligno del cuello del útero,0,2627575,0.0
2000,all,15-19,,Tumor maligno del encéfalo,9,2627575,0.3425
2000,all,15-19,,Tumor maligno del estómago,1,2627575,0.0381
2000,all,15-19,,Tumor maligno del esófago,0,2627575,0.0
2000,all,15-19,,Tumor maligno del hígado y vías biliares intrahepáticas,3,2627575,0.1142
2000,all,15-19,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",1,2627575,0.0381
2000,all,15-19,,Tumor maligno del ovario,0,2627575,0.0
2000,all,15-19,,Tumor maligno del páncreas,1,2627575,0.0381
2000,all,15-19,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",1,2627575,0.0381
2000,all,15-19,,"Tumor maligno del riñón, excepto pelvis renal",2,2627575,0.0761
2000,all,15-19,,Tumores benignos,0,2627575,0.0
2000,all,15-19,,Tumores in situ,0,2627575,0.0
2000,all,15-19,,Tumores malignos de otros órganos genitales femeninos,0,2627575,0.0
2000,all,15-19,,Tumores malignos de otros órganos genitales masculinos,1,2627575,0.0381
2000,all,15-19,,Tumores malignos del hueso y de los cartílagos articulares,25,2627575,0.9514
2000,all,15-19,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",20,2627575,0.7612
2000,all,15-19,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,2627575,0.0
2000,all,15-19,,"Úlcera de estómago, duodeno y yeyuno",0,2627575,0.0
2000,all,15-19,I,Enfermedades infecciosas y parasitarias,26,2627575,0.9895
2000,all,15-19,I-XXII,Todas las causas,1198,2627575,45.5934
2000,all,15-19,II,Tumores,141,2627575,5.3662
2000,all,15-19,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",5,2627575,0.1903
2000,all,15-19,IV,"Enfermedades endocrinas, nutricionales y metabólicas",13,2627575,0.4948
2000,all,15-19,IX,Enfermedades del sistema circulatorio,40,2627575,1.5223
2000,all,15-19,V,Trastornos mentales y del comportamiento,1,2627575,0.0381
2000,all,15-19,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,62,2627575,2.3596
2000,all,15-19,X,Enfermedades del sistema respiratorio,26,2627575,0.9895
2000,all,15-19,XI,Enfermedades del sistema digestivo,13,2627575,0.4948
2000,all,15-19,XII,Enfermedades de la piel y del tejido subcutáneo,0,2627575,0.0
